pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=16,sr<=70%,kvB<=1k,kp<=16k,-0.1703,2
256,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.0868,2
256,n<=16,sr<=70%,kvB<=1k,kp<=32k,0.3982,1
256,n<=16,sr<=70%,kvB<=1k,kp<=512,-0.5868,2
256,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.4698,1
256,n<=16,sr<=70%,kvB<=1k,kp=0,-8.5885,1
256,n<=16,sr<=70%,kvB<=4k,kp<=16k,2.4959,2
256,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.2782,2
256,n<=16,sr<=70%,kvB<=4k,kp<=32k,0.3361,2
256,n<=16,sr<=70%,kvB<=4k,kp<=512,0.4237,2
256,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.0513,2
256,n<=16,sr<=70%,kvB<=4k,kp=0,0.9867,2
256,n<=16,sr<=70%,kvB<=64k,kp<=16k,-0.3389,1
256,n<=16,sr<=70%,kvB<=64k,kp<=2k,0.8921,2
256,n<=16,sr<=70%,kvB<=64k,kp<=32k,-0.1787,2
256,n<=16,sr<=70%,kvB<=64k,kp<=512,0.9593,2
256,n<=16,sr<=70%,kvB<=64k,kp<=8k,0.5985,2
256,n<=16,sr<=70%,kvB<=64k,kp=0,0.9972,2
256,n<=16,sr>70%,kvB<=16k,kp<=16k,0.9976,4
256,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9892,4
256,n<=16,sr>70%,kvB<=16k,kp<=32k,1.0109,4
256,n<=16,sr>70%,kvB<=16k,kp<=512,1.0024,4
256,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9955,4
256,n<=16,sr>70%,kvB<=16k,kp=0,1.0131,4
256,n<=16,sr>70%,kvB<=1k,kp<=16k,0.0725,2
256,n<=16,sr>70%,kvB<=1k,kp<=2k,0.9851,2
256,n<=16,sr>70%,kvB<=1k,kp<=32k,-0.0211,3
256,n<=16,sr>70%,kvB<=1k,kp<=512,0.6812,4
256,n<=16,sr>70%,kvB<=1k,kp<=8k,1.2746,2
256,n<=16,sr>70%,kvB<=1k,kp=0,0.8106,2
256,n<=16,sr>70%,kvB<=4k,kp<=16k,2.0712,3
256,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9243,4
256,n<=16,sr>70%,kvB<=4k,kp<=32k,0.2065,1
256,n<=16,sr>70%,kvB<=4k,kp<=512,0.9694,4
256,n<=16,sr>70%,kvB<=4k,kp<=8k,1.2427,3
256,n<=16,sr>70%,kvB<=4k,kp=0,1.0004,4
256,n<=16,sr>70%,kvB<=64k,kp<=16k,0.9866,2
256,n<=16,sr>70%,kvB<=64k,kp<=2k,1.0039,4
256,n<=16,sr>70%,kvB<=64k,kp<=32k,0.9998,4
256,n<=16,sr>70%,kvB<=64k,kp<=512,1.0055,4
256,n<=16,sr>70%,kvB<=64k,kp<=8k,0.9957,4
256,n<=16,sr>70%,kvB<=64k,kp=0,0.9955,4
256,n<=2,sr<=70%,kvB<=16k,kp<=16k,0.6372,2
256,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.0005,2
256,n<=2,sr<=70%,kvB<=16k,kp<=32k,5.1082,2
256,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9961,2
256,n<=2,sr<=70%,kvB<=16k,kp<=8k,1.0025,2
256,n<=2,sr<=70%,kvB<=16k,kp=0,1.0076,2
256,n<=2,sr<=70%,kvB<=1k,kp<=16k,0.2006,2
256,n<=2,sr<=70%,kvB<=1k,kp<=32k,0.1686,2
256,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9932,2
256,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.4967,2
256,n<=2,sr<=70%,kvB<=1k,kp=0,1.3022,1
256,n<=2,sr<=70%,kvB<=4k,kp<=16k,-0.0721,2
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,1.0033,2
256,n<=2,sr<=70%,kvB<=4k,kp<=32k,0.1397,2
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9957,2
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.0647,2
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.9742,2
256,n<=2,sr<=70%,kvB<=64k,kp<=16k,1.0046,1
256,n<=2,sr<=70%,kvB<=64k,kp<=2k,1.0114,2
256,n<=2,sr<=70%,kvB<=64k,kp<=32k,1.0001,2
256,n<=2,sr<=70%,kvB<=64k,kp<=512,1.0005,2
256,n<=2,sr<=70%,kvB<=64k,kp<=8k,0.9972,2
256,n<=2,sr<=70%,kvB<=64k,kp=0,0.9969,2
256,n<=32,sr<=15%,kvB<=16k,kp<=16k,-0.041,6
256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.7506,6
256,n<=32,sr<=15%,kvB<=16k,kp<=32k,-0.0019,6
256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.9079,6
256,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1802,6
256,n<=32,sr<=15%,kvB<=16k,kp=0,0.9946,6
256,n<=32,sr<=15%,kvB<=1k,kp<=16k,0.3147,5
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.1763,6
256,n<=32,sr<=15%,kvB<=1k,kp<=32k,0.4726,1
256,n<=32,sr<=15%,kvB<=1k,kp<=512,-0.018,6
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,4.2789,1
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.0292,4
256,n<=32,sr<=15%,kvB<=4k,kp<=16k,-0.0096,6
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.1252,6
256,n<=32,sr<=15%,kvB<=4k,kp<=32k,0.5791,4
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.654,6
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.024,6
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.8368,6
256,n<=32,sr<=15%,kvB<=64k,kp<=16k,0.2672,3
256,n<=32,sr<=15%,kvB<=64k,kp<=2k,0.9356,6
256,n<=32,sr<=15%,kvB<=64k,kp<=32k,0.1984,6
256,n<=32,sr<=15%,kvB<=64k,kp<=512,0.9721,6
256,n<=32,sr<=15%,kvB<=64k,kp<=8k,0.7729,6
256,n<=32,sr<=15%,kvB<=64k,kp=0,0.9931,6
256,n<=32,sr<=40%,kvB<=16k,kp<=16k,-0.1815,2
256,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.7018,2
256,n<=32,sr<=40%,kvB<=16k,kp<=32k,0.0074,2
256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.9006,2
256,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0304,2
256,n<=32,sr<=40%,kvB<=16k,kp=0,0.9974,2
256,n<=32,sr<=40%,kvB<=1k,kp<=16k,-0.5938,2
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.1406,2
256,n<=32,sr<=40%,kvB<=1k,kp<=512,-0.2027,2
256,n<=32,sr<=40%,kvB<=1k,kp<=8k,3.7252,1
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.2089,1
256,n<=32,sr<=40%,kvB<=4k,kp<=16k,-0.053,2
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0501,2
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.6038,2
256,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0056,2
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.8572,2
256,n<=32,sr<=40%,kvB<=64k,kp<=16k,0.1293,1
256,n<=32,sr<=40%,kvB<=64k,kp<=2k,0.9239,2
256,n<=32,sr<=40%,kvB<=64k,kp<=32k,0.0268,2
256,n<=32,sr<=40%,kvB<=64k,kp<=512,0.9692,2
256,n<=32,sr<=40%,kvB<=64k,kp<=8k,0.73,2
256,n<=32,sr<=40%,kvB<=64k,kp=0,0.995,2
256,n<=32,sr<=5%,kvB<=16k,kp<=16k,0.0797,2
256,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.7624,2
256,n<=32,sr<=5%,kvB<=16k,kp<=32k,-0.0057,2
256,n<=32,sr<=5%,kvB<=16k,kp<=512,0.9094,2
256,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.2349,2
256,n<=32,sr<=5%,kvB<=16k,kp=0,0.9871,2
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.1971,2
256,n<=32,sr<=5%,kvB<=1k,kp<=32k,1.7514,1
256,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0492,2
256,n<=32,sr<=5%,kvB<=1k,kp=0,-0.0032,1
256,n<=32,sr<=5%,kvB<=4k,kp<=16k,0.1686,1
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.1947,2
256,n<=32,sr<=5%,kvB<=4k,kp<=32k,0.5899,2
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.6783,2
256,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0036,2
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.8392,2
256,n<=32,sr<=5%,kvB<=64k,kp<=16k,0.3018,1
256,n<=32,sr<=5%,kvB<=64k,kp<=2k,0.9365,2
256,n<=32,sr<=5%,kvB<=64k,kp<=32k,0.2649,2
256,n<=32,sr<=5%,kvB<=64k,kp<=512,0.9699,2
256,n<=32,sr<=5%,kvB<=64k,kp<=8k,0.783,2
256,n<=32,sr<=5%,kvB<=64k,kp=0,0.9969,2
256,n<=32,sr<=70%,kvB<=16k,kp<=16k,0.5801,2
256,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.9679,2
256,n<=32,sr<=70%,kvB<=16k,kp<=32k,-0.6717,2
256,n<=32,sr<=70%,kvB<=16k,kp<=512,0.9713,2
256,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.9845,2
256,n<=32,sr<=70%,kvB<=16k,kp=0,0.989,2
256,n<=32,sr<=70%,kvB<=1k,kp<=16k,0.1803,1
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.3316,2
256,n<=32,sr<=70%,kvB<=1k,kp<=32k,0.2727,1
256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.8351,2
256,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0966,1
256,n<=32,sr<=70%,kvB<=4k,kp<=16k,0.0095,2
256,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.9854,2
256,n<=32,sr<=70%,kvB<=4k,kp<=32k,12.7093,1
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.9692,2
256,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.6356,2
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.8734,2
256,n<=32,sr<=70%,kvB<=64k,kp<=16k,0.9929,1
256,n<=32,sr<=70%,kvB<=64k,kp<=2k,0.9905,2
256,n<=32,sr<=70%,kvB<=64k,kp<=32k,0.9952,2
256,n<=32,sr<=70%,kvB<=64k,kp<=512,0.9986,2
256,n<=32,sr<=70%,kvB<=64k,kp<=8k,0.9923,2
256,n<=32,sr<=70%,kvB<=64k,kp=0,0.9915,2
256,n<=32,sr>70%,kvB<=16k,kp<=16k,1.0003,4
256,n<=32,sr>70%,kvB<=16k,kp<=2k,0.9946,4
256,n<=32,sr>70%,kvB<=16k,kp<=32k,0.8592,4
256,n<=32,sr>70%,kvB<=16k,kp<=512,1.01,4
256,n<=32,sr>70%,kvB<=16k,kp<=8k,0.9956,4
256,n<=32,sr>70%,kvB<=16k,kp=0,0.9893,4
256,n<=32,sr>70%,kvB<=1k,kp<=16k,-0.542,3
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.157,4
256,n<=32,sr>70%,kvB<=1k,kp<=32k,0.3895,1
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.904,4
256,n<=32,sr>70%,kvB<=1k,kp<=8k,1.6166,1
256,n<=32,sr>70%,kvB<=1k,kp=0,0.6186,2
256,n<=32,sr>70%,kvB<=4k,kp<=16k,0.4614,3
256,n<=32,sr>70%,kvB<=4k,kp<=2k,0.9896,4
256,n<=32,sr>70%,kvB<=4k,kp<=32k,0.5294,2
256,n<=32,sr>70%,kvB<=4k,kp<=512,1.0484,4
256,n<=32,sr>70%,kvB<=4k,kp<=8k,0.5914,4
256,n<=32,sr>70%,kvB<=4k,kp=0,0.84,4
256,n<=32,sr>70%,kvB<=64k,kp<=16k,0.9983,2
256,n<=32,sr>70%,kvB<=64k,kp<=2k,0.9896,4
256,n<=32,sr>70%,kvB<=64k,kp<=32k,0.996,4
256,n<=32,sr>70%,kvB<=64k,kp<=512,0.9942,4
256,n<=32,sr>70%,kvB<=64k,kp<=8k,0.9899,4
256,n<=32,sr>70%,kvB<=64k,kp=0,0.9852,4
256,n<=4,sr<=40%,kvB<=16k,kp<=16k,1.567,1
256,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9927,2
256,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9946,2
256,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9782,2
256,n<=4,sr<=40%,kvB<=16k,kp=0,0.9918,2
256,n<=4,sr<=40%,kvB<=1k,kp<=16k,0.3997,2
256,n<=4,sr<=40%,kvB<=1k,kp<=32k,0.604,2
256,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9638,2
256,n<=4,sr<=40%,kvB<=1k,kp<=8k,2.387,2
256,n<=4,sr<=40%,kvB<=1k,kp=0,0.0819,1
256,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9891,2
256,n<=4,sr<=40%,kvB<=4k,kp<=32k,0.2918,1
256,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9772,2
256,n<=4,sr<=40%,kvB<=4k,kp<=8k,2.2421,1
256,n<=4,sr<=40%,kvB<=4k,kp=0,0.9814,2
256,n<=4,sr<=40%,kvB<=64k,kp<=16k,1.0005,1
256,n<=4,sr<=40%,kvB<=64k,kp<=2k,0.9966,2
256,n<=4,sr<=40%,kvB<=64k,kp<=32k,0.9986,2
256,n<=4,sr<=40%,kvB<=64k,kp<=512,0.996,2
256,n<=4,sr<=40%,kvB<=64k,kp<=8k,0.9996,2
256,n<=4,sr<=40%,kvB<=64k,kp=0,0.9942,2
256,n<=4,sr<=70%,kvB<=16k,kp<=16k,1.629,2
256,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.995,2
256,n<=4,sr<=70%,kvB<=16k,kp<=32k,0.3826,2
256,n<=4,sr<=70%,kvB<=16k,kp<=512,1.0045,2
256,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9976,2
256,n<=4,sr<=70%,kvB<=16k,kp=0,1.0055,2
256,n<=4,sr<=70%,kvB<=1k,kp<=16k,-0.4923,1
256,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.8238,2
256,n<=4,sr<=70%,kvB<=1k,kp<=32k,0.2277,1
256,n<=4,sr<=70%,kvB<=1k,kp<=512,0.9943,1
256,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.4234,1
256,n<=4,sr<=70%,kvB<=1k,kp=0,0.0612,2
256,n<=4,sr<=70%,kvB<=4k,kp<=16k,-0.6267,2
256,n<=4,sr<=70%,kvB<=4k,kp<=2k,1.0142,2
256,n<=4,sr<=70%,kvB<=4k,kp<=32k,0.9481,1
256,n<=4,sr<=70%,kvB<=4k,kp<=512,0.9944,2
256,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.2649,2
256,n<=4,sr<=70%,kvB<=4k,kp=0,0.9868,2
256,n<=4,sr<=70%,kvB<=64k,kp<=16k,0.9942,1
256,n<=4,sr<=70%,kvB<=64k,kp<=2k,0.9967,2
256,n<=4,sr<=70%,kvB<=64k,kp<=32k,1.0022,2
256,n<=4,sr<=70%,kvB<=64k,kp<=512,0.9914,2
256,n<=4,sr<=70%,kvB<=64k,kp<=8k,0.9976,2
256,n<=4,sr<=70%,kvB<=64k,kp=0,0.9941,2
256,n<=4,sr>70%,kvB<=16k,kp<=16k,1.8664,1
256,n<=4,sr>70%,kvB<=16k,kp<=2k,1.0059,2
256,n<=4,sr>70%,kvB<=16k,kp<=32k,0.6712,1
256,n<=4,sr>70%,kvB<=16k,kp<=512,0.9811,2
256,n<=4,sr>70%,kvB<=16k,kp<=8k,0.9891,2
256,n<=4,sr>70%,kvB<=16k,kp=0,1.0031,2
256,n<=4,sr>70%,kvB<=1k,kp<=16k,-1.5413,1
256,n<=4,sr>70%,kvB<=1k,kp<=2k,-1.0793,1
256,n<=4,sr>70%,kvB<=1k,kp<=512,0.9854,2
256,n<=4,sr>70%,kvB<=1k,kp<=8k,0.0674,2
256,n<=4,sr>70%,kvB<=1k,kp=0,1.0384,1
256,n<=4,sr>70%,kvB<=4k,kp<=2k,1.0096,1
256,n<=4,sr>70%,kvB<=4k,kp<=32k,1.469,1
256,n<=4,sr>70%,kvB<=4k,kp<=512,0.9928,2
256,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.8178,2
256,n<=4,sr>70%,kvB<=4k,kp=0,0.9345,2
256,n<=4,sr>70%,kvB<=64k,kp<=16k,0.9914,1
256,n<=4,sr>70%,kvB<=64k,kp<=2k,0.9989,2
256,n<=4,sr>70%,kvB<=64k,kp<=32k,0.9932,2
256,n<=4,sr>70%,kvB<=64k,kp<=512,1.002,2
256,n<=4,sr>70%,kvB<=64k,kp<=8k,0.9911,2
256,n<=4,sr>70%,kvB<=64k,kp=0,1.0114,2
256,n<=64,sr<=15%,kvB<=16k,kp<=16k,-0.1,4
256,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.7245,4
256,n<=64,sr<=15%,kvB<=16k,kp<=32k,-0.0787,4
256,n<=64,sr<=15%,kvB<=16k,kp<=512,0.8846,4
256,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1768,4
256,n<=64,sr<=15%,kvB<=16k,kp=0,0.8502,4
256,n<=64,sr<=15%,kvB<=1k,kp<=16k,0.7328,3
256,n<=64,sr<=15%,kvB<=1k,kp<=2k,-0.0104,4
256,n<=64,sr<=15%,kvB<=1k,kp<=32k,-0.6151,4
256,n<=64,sr<=15%,kvB<=1k,kp<=512,-0.0535,4
256,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0192,3
256,n<=64,sr<=15%,kvB<=1k,kp=0,-0.0048,4
256,n<=64,sr<=15%,kvB<=4k,kp<=16k,-0.003,4
256,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1091,4
256,n<=64,sr<=15%,kvB<=4k,kp<=32k,0.03,4
256,n<=64,sr<=15%,kvB<=4k,kp<=512,0.621,4
256,n<=64,sr<=15%,kvB<=4k,kp<=8k,-0.0512,4
256,n<=64,sr<=15%,kvB<=4k,kp=0,0.3365,4
256,n<=64,sr<=15%,kvB<=64k,kp<=16k,0.2598,2
256,n<=64,sr<=15%,kvB<=64k,kp<=2k,0.9027,4
256,n<=64,sr<=15%,kvB<=64k,kp<=32k,0.1883,4
256,n<=64,sr<=15%,kvB<=64k,kp<=512,0.9421,4
256,n<=64,sr<=15%,kvB<=64k,kp<=8k,0.7502,4
256,n<=64,sr<=15%,kvB<=64k,kp=0,0.9667,4
256,n<=64,sr<=40%,kvB<=16k,kp<=16k,0.7092,2
256,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.933,2
256,n<=64,sr<=40%,kvB<=16k,kp<=32k,-0.1761,2
256,n<=64,sr<=40%,kvB<=16k,kp<=512,0.9586,2
256,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.9313,2
256,n<=64,sr<=40%,kvB<=16k,kp=0,0.8193,2
256,n<=64,sr<=40%,kvB<=1k,kp<=16k,0.0627,2
256,n<=64,sr<=40%,kvB<=1k,kp<=2k,-0.1998,2
256,n<=64,sr<=40%,kvB<=1k,kp<=32k,0.9975,1
256,n<=64,sr<=40%,kvB<=1k,kp<=512,0.819,2
256,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0661,1
256,n<=64,sr<=40%,kvB<=1k,kp=0,0.0743,2
256,n<=64,sr<=40%,kvB<=4k,kp<=16k,0.0003,2
256,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.9221,2
256,n<=64,sr<=40%,kvB<=4k,kp<=32k,-0.184,2
256,n<=64,sr<=40%,kvB<=4k,kp<=512,0.9369,2
256,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.3074,2
256,n<=64,sr<=40%,kvB<=4k,kp=0,0.2308,2
256,n<=64,sr<=40%,kvB<=64k,kp<=16k,0.9576,1
256,n<=64,sr<=40%,kvB<=64k,kp<=2k,0.949,2
256,n<=64,sr<=40%,kvB<=64k,kp<=32k,0.961,2
256,n<=64,sr<=40%,kvB<=64k,kp<=512,0.955,2
256,n<=64,sr<=40%,kvB<=64k,kp<=8k,0.9517,2
256,n<=64,sr<=40%,kvB<=64k,kp=0,0.9688,2
256,n<=64,sr<=5%,kvB<=16k,kp<=16k,-0.0282,6
256,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.7376,6
256,n<=64,sr<=5%,kvB<=16k,kp<=32k,-0.0122,6
256,n<=64,sr<=5%,kvB<=16k,kp<=512,0.884,6
256,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.2242,6
256,n<=64,sr<=5%,kvB<=16k,kp=0,0.8583,6
256,n<=64,sr<=5%,kvB<=1k,kp<=16k,0.6252,4
256,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0053,6
256,n<=64,sr<=5%,kvB<=1k,kp<=32k,1.229,2
256,n<=64,sr<=5%,kvB<=1k,kp<=512,-0.0069,6
256,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0713,4
256,n<=64,sr<=5%,kvB<=1k,kp=0,-0.0008,6
256,n<=64,sr<=5%,kvB<=4k,kp<=16k,-0.0114,6
256,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.1551,6
256,n<=64,sr<=5%,kvB<=4k,kp<=32k,-0.0225,6
256,n<=64,sr<=5%,kvB<=4k,kp<=512,0.6318,6
256,n<=64,sr<=5%,kvB<=4k,kp<=8k,-0.0143,6
256,n<=64,sr<=5%,kvB<=4k,kp=0,0.3452,6
256,n<=64,sr<=5%,kvB<=64k,kp<=16k,0.2925,3
256,n<=64,sr<=5%,kvB<=64k,kp<=2k,0.9082,6
256,n<=64,sr<=5%,kvB<=64k,kp<=32k,0.2373,6
256,n<=64,sr<=5%,kvB<=64k,kp<=512,0.9438,6
256,n<=64,sr<=5%,kvB<=64k,kp<=8k,0.7608,6
256,n<=64,sr<=5%,kvB<=64k,kp=0,0.9708,6
256,n<=64,sr<=70%,kvB<=16k,kp<=16k,0.9629,2
256,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.939,2
256,n<=64,sr<=70%,kvB<=16k,kp<=32k,0.5904,2
256,n<=64,sr<=70%,kvB<=16k,kp<=512,0.9484,2
256,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.9446,2
256,n<=64,sr<=70%,kvB<=16k,kp=0,0.7418,2
256,n<=64,sr<=70%,kvB<=1k,kp<=16k,1.7789,1
256,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.7271,2
256,n<=64,sr<=70%,kvB<=1k,kp<=32k,0.0754,1
256,n<=64,sr<=70%,kvB<=1k,kp<=512,0.8483,2
256,n<=64,sr<=70%,kvB<=1k,kp<=8k,-0.0925,2
256,n<=64,sr<=70%,kvB<=1k,kp=0,-0.0475,2
256,n<=64,sr<=70%,kvB<=4k,kp<=16k,-0.2869,2
256,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.97,2
256,n<=64,sr<=70%,kvB<=4k,kp<=32k,-0.0257,2
256,n<=64,sr<=70%,kvB<=4k,kp<=512,0.921,2
256,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.5578,2
256,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0018,2
256,n<=64,sr<=70%,kvB<=64k,kp<=16k,0.9549,1
256,n<=64,sr<=70%,kvB<=64k,kp<=2k,0.9347,2
256,n<=64,sr<=70%,kvB<=64k,kp<=32k,0.9537,2
256,n<=64,sr<=70%,kvB<=64k,kp<=512,0.9397,2
256,n<=64,sr<=70%,kvB<=64k,kp<=8k,0.9397,2
256,n<=64,sr<=70%,kvB<=64k,kp=0,0.9504,2
256,n<=64,sr>70%,kvB<=16k,kp<=16k,0.9342,4
256,n<=64,sr>70%,kvB<=16k,kp<=2k,0.9234,4
256,n<=64,sr>70%,kvB<=16k,kp<=32k,0.9465,4
256,n<=64,sr>70%,kvB<=16k,kp<=512,0.9158,4
256,n<=64,sr>70%,kvB<=16k,kp<=8k,0.9228,4
256,n<=64,sr>70%,kvB<=16k,kp=0,0.4703,4
256,n<=64,sr>70%,kvB<=1k,kp<=16k,-0.2071,2
256,n<=64,sr>70%,kvB<=1k,kp<=2k,0.7667,4
256,n<=64,sr>70%,kvB<=1k,kp<=32k,-0.4055,3
256,n<=64,sr>70%,kvB<=1k,kp<=512,0.8106,4
256,n<=64,sr>70%,kvB<=1k,kp<=8k,-0.322,3
256,n<=64,sr>70%,kvB<=1k,kp=0,0.2786,4
256,n<=64,sr>70%,kvB<=4k,kp<=16k,0.3556,4
256,n<=64,sr>70%,kvB<=4k,kp<=2k,0.9333,4
256,n<=64,sr>70%,kvB<=4k,kp<=32k,0.5726,3
256,n<=64,sr>70%,kvB<=4k,kp<=512,0.9067,4
256,n<=64,sr>70%,kvB<=4k,kp<=8k,0.8499,4
256,n<=64,sr>70%,kvB<=4k,kp=0,-0.0947,4
256,n<=64,sr>70%,kvB<=64k,kp<=16k,0.9443,2
256,n<=64,sr>70%,kvB<=64k,kp<=2k,0.9223,4
256,n<=64,sr>70%,kvB<=64k,kp<=32k,0.9395,4
256,n<=64,sr>70%,kvB<=64k,kp<=512,0.9204,4
256,n<=64,sr>70%,kvB<=64k,kp<=8k,0.9134,4
256,n<=64,sr>70%,kvB<=64k,kp=0,0.9301,4
256,n<=8,sr<=15%,kvB<=16k,kp<=16k,1.0066,1
256,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9916,2
256,n<=8,sr<=15%,kvB<=16k,kp<=32k,-1.2779,1
256,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9929,2
256,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.978,2
256,n<=8,sr<=15%,kvB<=16k,kp=0,0.9973,2
256,n<=8,sr<=15%,kvB<=1k,kp<=16k,8.4807,2
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.5787,1
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.9611,2
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.8659,2
256,n<=8,sr<=15%,kvB<=4k,kp<=16k,57.9048,1
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.986,1
256,n<=8,sr<=15%,kvB<=4k,kp<=32k,0.8085,2
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.97,2
256,n<=8,sr<=15%,kvB<=4k,kp<=8k,1.2728,1
256,n<=8,sr<=15%,kvB<=4k,kp=0,0.9519,2
256,n<=8,sr<=15%,kvB<=64k,kp<=16k,0.9715,1
256,n<=8,sr<=15%,kvB<=64k,kp<=2k,0.9923,2
256,n<=8,sr<=15%,kvB<=64k,kp<=32k,0.9907,2
256,n<=8,sr<=15%,kvB<=64k,kp<=512,0.9942,2
256,n<=8,sr<=15%,kvB<=64k,kp<=8k,0.9975,2
256,n<=8,sr<=15%,kvB<=64k,kp=0,1.0006,2
256,n<=8,sr<=40%,kvB<=16k,kp<=16k,0.5748,3
256,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.9988,4
256,n<=8,sr<=40%,kvB<=16k,kp<=32k,0.3288,3
256,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9953,4
256,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.9994,4
256,n<=8,sr<=40%,kvB<=16k,kp=0,0.9902,4
