pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=64,sr<=15%,kvB<=1k,kp<=16k,-0.0425,4
64,n<=64,sr<=15%,kvB<=1k,kp<=2k,-0.107,4
64,n<=64,sr<=15%,kvB<=1k,kp<=32k,0.1153,4
64,n<=64,sr<=15%,kvB<=1k,kp<=512,-0.2347,4
64,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.011,4
64,n<=64,sr<=15%,kvB<=1k,kp=0,0.4036,4
64,n<=64,sr<=15%,kvB<=4k,kp<=16k,-0.0124,4
64,n<=64,sr<=15%,kvB<=4k,kp<=2k,-0.0537,4
64,n<=64,sr<=15%,kvB<=4k,kp<=32k,-0.2354,4
64,n<=64,sr<=15%,kvB<=4k,kp<=512,-0.0952,4
64,n<=64,sr<=15%,kvB<=4k,kp<=8k,-0.2148,4
64,n<=64,sr<=15%,kvB<=4k,kp=0,0.1973,4
64,n<=64,sr<=15%,kvB<=64k,kp<=16k,-0.098,2
64,n<=64,sr<=15%,kvB<=64k,kp<=2k,0.1099,4
64,n<=64,sr<=15%,kvB<=64k,kp<=32k,-0.0337,4
64,n<=64,sr<=15%,kvB<=64k,kp<=512,0.1717,4
64,n<=64,sr<=15%,kvB<=64k,kp<=8k,-0.0874,4
64,n<=64,sr<=15%,kvB<=64k,kp=0,0.1858,4
64,n<=64,sr<=40%,kvB<=16k,kp<=16k,0.0862,2
64,n<=64,sr<=40%,kvB<=16k,kp<=2k,-0.3748,2
64,n<=64,sr<=40%,kvB<=16k,kp<=32k,0.0236,2
64,n<=64,sr<=40%,kvB<=16k,kp<=512,0.1113,2
64,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.0959,2
64,n<=64,sr<=40%,kvB<=16k,kp=0,0.1356,2
64,n<=64,sr<=40%,kvB<=1k,kp<=16k,0.1783,2
64,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.1167,2
64,n<=64,sr<=40%,kvB<=1k,kp<=32k,-0.3343,1
64,n<=64,sr<=40%,kvB<=1k,kp<=512,-0.052,2
64,n<=64,sr<=40%,kvB<=1k,kp<=8k,-0.0094,2
64,n<=64,sr<=40%,kvB<=1k,kp=0,0.1412,2
64,n<=64,sr<=40%,kvB<=4k,kp<=16k,0.0359,2
64,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0722,2
64,n<=64,sr<=40%,kvB<=4k,kp<=32k,-0.2951,2
64,n<=64,sr<=40%,kvB<=4k,kp<=512,-0.5267,2
64,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0363,2
64,n<=64,sr<=40%,kvB<=4k,kp=0,0.1399,2
64,n<=64,sr<=40%,kvB<=64k,kp<=16k,0.1006,1
64,n<=64,sr<=40%,kvB<=64k,kp<=2k,0.1004,2
64,n<=64,sr<=40%,kvB<=64k,kp<=32k,0.1025,2
64,n<=64,sr<=40%,kvB<=64k,kp<=512,0.0954,2
64,n<=64,sr<=40%,kvB<=64k,kp<=8k,-0.3326,2
64,n<=64,sr<=40%,kvB<=64k,kp=0,0.0797,2
64,n<=64,sr<=5%,kvB<=16k,kp<=16k,0.1629,6
64,n<=64,sr<=5%,kvB<=16k,kp<=2k,-0.0343,6
64,n<=64,sr<=5%,kvB<=16k,kp<=32k,-0.0707,6
64,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1317,6
64,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0231,6
64,n<=64,sr<=5%,kvB<=16k,kp=0,0.2511,6
64,n<=64,sr<=5%,kvB<=1k,kp<=16k,-0.0162,6
64,n<=64,sr<=5%,kvB<=1k,kp<=2k,-0.0438,6
64,n<=64,sr<=5%,kvB<=1k,kp<=32k,-0.1032,6
64,n<=64,sr<=5%,kvB<=1k,kp<=512,-0.1503,6
64,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0231,6
64,n<=64,sr<=5%,kvB<=1k,kp=0,0.469,6
64,n<=64,sr<=5%,kvB<=4k,kp<=16k,0.0087,6
64,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0435,6
64,n<=64,sr<=5%,kvB<=4k,kp<=32k,-0.0517,6
64,n<=64,sr<=5%,kvB<=4k,kp<=512,-0.0251,6
64,n<=64,sr<=5%,kvB<=4k,kp<=8k,-0.0498,6
64,n<=64,sr<=5%,kvB<=4k,kp=0,0.1938,6
64,n<=64,sr<=5%,kvB<=64k,kp<=16k,-0.0267,3
64,n<=64,sr<=5%,kvB<=64k,kp<=2k,0.1551,6
64,n<=64,sr<=5%,kvB<=64k,kp<=32k,0.01,6
64,n<=64,sr<=5%,kvB<=64k,kp<=512,0.2128,6
64,n<=64,sr<=5%,kvB<=64k,kp<=8k,-0.0328,6
64,n<=64,sr<=5%,kvB<=64k,kp=0,0.2316,6
64,n<=64,sr<=70%,kvB<=16k,kp<=16k,0.1355,2
64,n<=64,sr<=70%,kvB<=16k,kp<=2k,-0.2919,2
64,n<=64,sr<=70%,kvB<=16k,kp<=32k,0.2737,1
64,n<=64,sr<=70%,kvB<=16k,kp<=512,-0.1961,2
64,n<=64,sr<=70%,kvB<=16k,kp<=8k,-0.1016,2
64,n<=64,sr<=70%,kvB<=16k,kp=0,0.04,2
64,n<=64,sr<=70%,kvB<=1k,kp<=16k,0.0029,1
64,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0101,1
64,n<=64,sr<=70%,kvB<=1k,kp<=32k,-1.1425,1
64,n<=64,sr<=70%,kvB<=1k,kp<=512,-0.3632,2
64,n<=64,sr<=70%,kvB<=1k,kp<=8k,-0.0041,2
64,n<=64,sr<=70%,kvB<=1k,kp=0,-0.0266,2
64,n<=64,sr<=70%,kvB<=4k,kp<=16k,0.0079,1
64,n<=64,sr<=70%,kvB<=4k,kp<=2k,-0.1136,2
64,n<=64,sr<=70%,kvB<=4k,kp<=32k,0.0163,1
64,n<=64,sr<=70%,kvB<=4k,kp<=512,-0.3469,2
64,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1994,1
64,n<=64,sr<=70%,kvB<=4k,kp=0,-0.051,2
64,n<=64,sr<=70%,kvB<=64k,kp<=16k,-0.1213,1
64,n<=64,sr<=70%,kvB<=64k,kp<=2k,-0.0994,2
64,n<=64,sr<=70%,kvB<=64k,kp<=32k,-0.0985,2
64,n<=64,sr<=70%,kvB<=64k,kp<=512,0.0026,2
64,n<=64,sr<=70%,kvB<=64k,kp<=8k,-0.2713,2
64,n<=64,sr<=70%,kvB<=64k,kp=0,0.0468,2
64,n<=64,sr>70%,kvB<=16k,kp<=16k,0.0749,4
64,n<=64,sr>70%,kvB<=16k,kp<=2k,0.2517,4
64,n<=64,sr>70%,kvB<=16k,kp<=32k,0.9224,3
64,n<=64,sr>70%,kvB<=16k,kp<=512,1.3108,4
64,n<=64,sr>70%,kvB<=16k,kp<=8k,-1.3865,4
64,n<=64,sr>70%,kvB<=16k,kp=0,2.124,4
64,n<=64,sr>70%,kvB<=1k,kp<=16k,0.3084,2
64,n<=64,sr>70%,kvB<=1k,kp<=2k,0.6812,2
64,n<=64,sr>70%,kvB<=1k,kp<=32k,25.8561,1
64,n<=64,sr>70%,kvB<=1k,kp<=512,-1.574,4
64,n<=64,sr>70%,kvB<=1k,kp<=8k,0.9964,2
64,n<=64,sr>70%,kvB<=1k,kp=0,-0.7876,3
64,n<=64,sr>70%,kvB<=4k,kp<=16k,1.0019,2
64,n<=64,sr>70%,kvB<=4k,kp<=2k,-1.3995,4
64,n<=64,sr>70%,kvB<=4k,kp<=32k,0.98,2
64,n<=64,sr>70%,kvB<=4k,kp<=512,-0.2644,4
64,n<=64,sr>70%,kvB<=4k,kp<=8k,0.8283,2
64,n<=64,sr>70%,kvB<=4k,kp=0,1.8228,4
64,n<=64,sr>70%,kvB<=64k,kp<=16k,-1.7257,2
64,n<=64,sr>70%,kvB<=64k,kp<=2k,1.5701,4
64,n<=64,sr>70%,kvB<=64k,kp<=32k,-1.4151,4
64,n<=64,sr>70%,kvB<=64k,kp<=512,2.1007,4
64,n<=64,sr>70%,kvB<=64k,kp<=8k,0.4401,4
64,n<=64,sr>70%,kvB<=64k,kp=0,2.1273,4
64,n<=8,sr<=15%,kvB<=16k,kp<=16k,-0.0316,1
64,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.8719,2
64,n<=8,sr<=15%,kvB<=16k,kp<=32k,-0.0123,1
64,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9324,2
64,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.6651,1
64,n<=8,sr<=15%,kvB<=16k,kp=0,0.8869,2
64,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.7606,1
64,n<=8,sr<=15%,kvB<=1k,kp<=32k,3.2995,1
64,n<=8,sr<=15%,kvB<=1k,kp<=512,-2.2914,2
64,n<=8,sr<=15%,kvB<=1k,kp<=8k,-2.3032,1
64,n<=8,sr<=15%,kvB<=1k,kp=0,0.5918,2
64,n<=8,sr<=15%,kvB<=4k,kp<=16k,-0.1042,1
64,n<=8,sr<=15%,kvB<=4k,kp<=2k,-0.4973,2
64,n<=8,sr<=15%,kvB<=4k,kp<=32k,-0.0023,1
64,n<=8,sr<=15%,kvB<=4k,kp<=512,0.7345,1
64,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.0236,1
64,n<=8,sr<=15%,kvB<=4k,kp=0,0.7168,2
64,n<=8,sr<=15%,kvB<=64k,kp<=16k,0.8172,1
64,n<=8,sr<=15%,kvB<=64k,kp<=2k,0.9702,2
64,n<=8,sr<=15%,kvB<=64k,kp<=32k,0.9097,1
64,n<=8,sr<=15%,kvB<=64k,kp<=512,0.9512,2
64,n<=8,sr<=15%,kvB<=64k,kp<=8k,0.9828,2
64,n<=8,sr<=15%,kvB<=64k,kp=0,0.9574,2
64,n<=8,sr<=40%,kvB<=16k,kp<=16k,-0.0277,3
64,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.8824,4
64,n<=8,sr<=40%,kvB<=16k,kp<=32k,-0.0099,2
64,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9456,4
64,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.4271,2
64,n<=8,sr<=40%,kvB<=16k,kp=0,0.8632,4
64,n<=8,sr<=40%,kvB<=1k,kp<=16k,1.5285,1
64,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.3801,2
64,n<=8,sr<=40%,kvB<=1k,kp<=32k,0.7942,3
64,n<=8,sr<=40%,kvB<=1k,kp<=512,-1.1321,2
64,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.0195,2
64,n<=8,sr<=40%,kvB<=1k,kp=0,0.351,3
64,n<=8,sr<=40%,kvB<=4k,kp<=16k,0.2592,4
64,n<=8,sr<=40%,kvB<=4k,kp<=2k,-0.9654,4
64,n<=8,sr<=40%,kvB<=4k,kp<=32k,0.0634,2
64,n<=8,sr<=40%,kvB<=4k,kp<=512,0.7391,2
64,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.0305,3
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.6207,4
64,n<=8,sr<=40%,kvB<=64k,kp<=16k,0.6892,1
64,n<=8,sr<=40%,kvB<=64k,kp<=2k,0.9583,4
64,n<=8,sr<=40%,kvB<=64k,kp<=32k,0.5748,2
64,n<=8,sr<=40%,kvB<=64k,kp<=512,0.9533,4
64,n<=8,sr<=40%,kvB<=64k,kp<=8k,0.9454,4
64,n<=8,sr<=40%,kvB<=64k,kp=0,0.965,4
64,n<=8,sr<=70%,kvB<=16k,kp<=16k,-0.018,1
64,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9036,2
64,n<=8,sr<=70%,kvB<=16k,kp<=32k,-1.6786,1
64,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9249,2
64,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.5322,2
64,n<=8,sr<=70%,kvB<=16k,kp=0,0.8143,2
64,n<=8,sr<=70%,kvB<=1k,kp<=2k,-1.4944,1
64,n<=8,sr<=70%,kvB<=1k,kp<=32k,-0.78,1
64,n<=8,sr<=70%,kvB<=1k,kp<=512,-1.9494,1
64,n<=8,sr<=70%,kvB<=1k,kp=0,-0.127,2
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,-0.55,2
64,n<=8,sr<=70%,kvB<=4k,kp<=32k,-0.1065,1
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.8457,1
64,n<=8,sr<=70%,kvB<=4k,kp<=8k,4.7477,1
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.4934,2
64,n<=8,sr<=70%,kvB<=64k,kp<=16k,0.7832,1
64,n<=8,sr<=70%,kvB<=64k,kp<=2k,0.9449,2
64,n<=8,sr<=70%,kvB<=64k,kp<=32k,0.5902,2
64,n<=8,sr<=70%,kvB<=64k,kp<=512,0.9449,2
64,n<=8,sr<=70%,kvB<=64k,kp<=8k,0.9521,2
64,n<=8,sr<=70%,kvB<=64k,kp=0,0.9486,2
64,n<=8,sr>70%,kvB<=16k,kp<=16k,-0.2562,1
64,n<=8,sr>70%,kvB<=16k,kp<=2k,0.838,4
64,n<=8,sr>70%,kvB<=16k,kp<=32k,-1.3019,1
64,n<=8,sr>70%,kvB<=16k,kp<=512,0.9341,4
64,n<=8,sr>70%,kvB<=16k,kp=0,0.9113,4
64,n<=8,sr>70%,kvB<=1k,kp<=2k,-7.0632,1
64,n<=8,sr>70%,kvB<=1k,kp<=32k,1.6019,1
64,n<=8,sr>70%,kvB<=1k,kp<=512,-0.138,1
64,n<=8,sr>70%,kvB<=1k,kp<=8k,1.0149,1
64,n<=8,sr>70%,kvB<=1k,kp=0,-0.1749,3
64,n<=8,sr>70%,kvB<=4k,kp<=16k,0.368,2
64,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.8445,2
64,n<=8,sr>70%,kvB<=4k,kp<=32k,0.9795,2
64,n<=8,sr>70%,kvB<=4k,kp<=512,0.7607,2
64,n<=8,sr>70%,kvB<=4k,kp<=8k,0.4078,2
64,n<=8,sr>70%,kvB<=4k,kp=0,0.783,3
64,n<=8,sr>70%,kvB<=64k,kp<=2k,0.9526,4
64,n<=8,sr>70%,kvB<=64k,kp<=512,0.9556,4
64,n<=8,sr>70%,kvB<=64k,kp<=8k,0.8977,4
64,n<=8,sr>70%,kvB<=64k,kp=0,0.9391,4
256,n<=128,sr<=15%,kvB<=16k,kp<=16k,0.2243,4
256,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0279,4
256,n<=128,sr<=15%,kvB<=16k,kp<=32k,0.8044,4
256,n<=128,sr<=15%,kvB<=16k,kp<=512,0.1361,4
256,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.1158,4
256,n<=128,sr<=15%,kvB<=16k,kp=0,0.1739,4
256,n<=128,sr<=15%,kvB<=1k,kp<=16k,-0.0276,4
256,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.2855,4
256,n<=128,sr<=15%,kvB<=1k,kp<=32k,0.021,4
256,n<=128,sr<=15%,kvB<=1k,kp<=512,0.1553,4
256,n<=128,sr<=15%,kvB<=1k,kp<=8k,-0.0252,4
256,n<=128,sr<=15%,kvB<=1k,kp=0,0.2152,4
256,n<=128,sr<=15%,kvB<=4k,kp<=16k,0.253,4
256,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.1221,4
256,n<=128,sr<=15%,kvB<=4k,kp<=32k,-0.0351,4
256,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0028,4
256,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.8189,4
256,n<=128,sr<=15%,kvB<=4k,kp=0,0.1363,4
256,n<=128,sr<=15%,kvB<=64k,kp<=16k,0.1058,2
256,n<=128,sr<=15%,kvB<=64k,kp<=2k,0.1424,4
256,n<=128,sr<=15%,kvB<=64k,kp<=32k,0.1163,4
256,n<=128,sr<=15%,kvB<=64k,kp<=512,0.1702,4
256,n<=128,sr<=15%,kvB<=64k,kp<=8k,0.031,4
256,n<=128,sr<=15%,kvB<=64k,kp=0,0.1781,4
256,n<=128,sr<=40%,kvB<=16k,kp<=16k,0.06,2
256,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.098,2
256,n<=128,sr<=40%,kvB<=16k,kp<=32k,0.9239,2
256,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0762,2
256,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.0859,2
256,n<=128,sr<=40%,kvB<=16k,kp=0,0.0421,2
256,n<=128,sr<=40%,kvB<=1k,kp<=16k,0.4487,2
256,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.2519,1
256,n<=128,sr<=40%,kvB<=1k,kp<=32k,-0.1128,2
256,n<=128,sr<=40%,kvB<=1k,kp<=512,-0.0679,2
256,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.4764,2
256,n<=128,sr<=40%,kvB<=1k,kp=0,0.1842,2
256,n<=128,sr<=40%,kvB<=4k,kp<=16k,0.6995,2
256,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0958,2
256,n<=128,sr<=40%,kvB<=4k,kp<=32k,0.6563,2
256,n<=128,sr<=40%,kvB<=4k,kp<=512,0.1251,2
256,n<=128,sr<=40%,kvB<=4k,kp<=8k,1.0166,2
256,n<=128,sr<=40%,kvB<=4k,kp=0,0.0428,2
256,n<=128,sr<=40%,kvB<=64k,kp<=16k,-0.1321,1
256,n<=128,sr<=40%,kvB<=64k,kp<=2k,0.0554,2
256,n<=128,sr<=40%,kvB<=64k,kp<=32k,-0.0838,2
256,n<=128,sr<=40%,kvB<=64k,kp<=512,0.056,2
256,n<=128,sr<=40%,kvB<=64k,kp<=8k,0.083,2
256,n<=128,sr<=40%,kvB<=64k,kp=0,0.0331,2
256,n<=128,sr<=5%,kvB<=16k,kp<=16k,0.0891,8
256,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0692,8
256,n<=128,sr<=5%,kvB<=16k,kp<=32k,-0.0046,8
256,n<=128,sr<=5%,kvB<=16k,kp<=512,0.176,8
256,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0871,8
256,n<=128,sr<=5%,kvB<=16k,kp=0,0.2296,8
256,n<=128,sr<=5%,kvB<=1k,kp<=16k,-0.0092,8
256,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0162,8
256,n<=128,sr<=5%,kvB<=1k,kp<=32k,-0.0043,8
256,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0964,8
256,n<=128,sr<=5%,kvB<=1k,kp<=8k,-0.0041,8
256,n<=128,sr<=5%,kvB<=1k,kp=0,0.2115,8
256,n<=128,sr<=5%,kvB<=4k,kp<=16k,0.0024,8
256,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0898,8
256,n<=128,sr<=5%,kvB<=4k,kp<=32k,-0.0054,8
256,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0058,8
256,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0016,8
256,n<=128,sr<=5%,kvB<=4k,kp=0,0.1517,8
256,n<=128,sr<=5%,kvB<=64k,kp<=16k,0.0813,4
256,n<=128,sr<=5%,kvB<=64k,kp<=2k,0.1978,8
256,n<=128,sr<=5%,kvB<=64k,kp<=32k,0.0837,8
256,n<=128,sr<=5%,kvB<=64k,kp<=512,0.2257,8
256,n<=128,sr<=5%,kvB<=64k,kp<=8k,0.085,8
256,n<=128,sr<=5%,kvB<=64k,kp=0,0.2407,8
256,n<=128,sr<=70%,kvB<=16k,kp<=16k,-0.0115,2
256,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0145,2
256,n<=128,sr<=70%,kvB<=16k,kp<=32k,0.8606,2
256,n<=128,sr<=70%,kvB<=16k,kp<=512,0.156,2
256,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.1269,2
256,n<=128,sr<=70%,kvB<=16k,kp=0,0.1787,2
256,n<=128,sr<=70%,kvB<=1k,kp<=16k,0.4362,2
256,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.1977,1
256,n<=128,sr<=70%,kvB<=1k,kp<=32k,0.0866,2
256,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.3188,2
256,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.3788,2
256,n<=128,sr<=70%,kvB<=1k,kp=0,-0.2252,2
256,n<=128,sr<=70%,kvB<=4k,kp<=16k,0.6135,2
256,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1042,2
256,n<=128,sr<=70%,kvB<=4k,kp<=32k,0.6961,2
256,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0181,2
256,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.9405,2
256,n<=128,sr<=70%,kvB<=4k,kp=0,0.2272,2
256,n<=128,sr<=70%,kvB<=64k,kp<=16k,-0.2142,1
256,n<=128,sr<=70%,kvB<=64k,kp<=2k,0.1426,2
256,n<=128,sr<=70%,kvB<=64k,kp<=32k,-0.1517,2
256,n<=128,sr<=70%,kvB<=64k,kp<=512,0.1842,2
256,n<=128,sr<=70%,kvB<=64k,kp<=8k,-0.0457,2
256,n<=128,sr<=70%,kvB<=64k,kp=0,0.1831,2
256,n<=128,sr>70%,kvB<=16k,kp<=16k,0.9649,3
256,n<=128,sr>70%,kvB<=16k,kp<=2k,0.2403,4
256,n<=128,sr>70%,kvB<=16k,kp<=32k,0.6312,4
256,n<=128,sr>70%,kvB<=16k,kp<=512,0.4094,4
256,n<=128,sr>70%,kvB<=16k,kp<=8k,0.775,4
256,n<=128,sr>70%,kvB<=16k,kp=0,0.4199,4
256,n<=128,sr>70%,kvB<=1k,kp<=16k,0.3235,4
256,n<=128,sr>70%,kvB<=1k,kp<=2k,0.6362,3
256,n<=128,sr>70%,kvB<=1k,kp<=32k,0.4784,4
256,n<=128,sr>70%,kvB<=1k,kp<=512,0.6839,4
256,n<=128,sr>70%,kvB<=1k,kp<=8k,0.316,4
256,n<=128,sr>70%,kvB<=1k,kp=0,-0.7056,4
256,n<=128,sr>70%,kvB<=4k,kp<=16k,0.426,4
256,n<=128,sr>70%,kvB<=4k,kp<=2k,0.8257,4
256,n<=128,sr>70%,kvB<=4k,kp<=32k,0.5534,4
256,n<=128,sr>70%,kvB<=4k,kp<=512,0.4056,4
256,n<=128,sr>70%,kvB<=4k,kp<=8k,0.5126,3
256,n<=128,sr>70%,kvB<=4k,kp=0,0.6319,4
256,n<=128,sr>70%,kvB<=64k,kp<=16k,0.6693,2
256,n<=128,sr>70%,kvB<=64k,kp<=2k,0.3568,4
256,n<=128,sr>70%,kvB<=64k,kp<=32k,0.7263,4
256,n<=128,sr>70%,kvB<=64k,kp<=512,0.4476,4
256,n<=128,sr>70%,kvB<=64k,kp<=8k,0.1829,4
256,n<=128,sr>70%,kvB<=64k,kp=0,0.4053,4
256,n<=16,sr<=15%,kvB<=16k,kp<=16k,-0.1076,4
256,n<=16,sr<=15%,kvB<=16k,kp<=2k,1.0882,4
256,n<=16,sr<=15%,kvB<=16k,kp<=32k,-0.0217,4
256,n<=16,sr<=15%,kvB<=16k,kp<=512,0.9841,4
256,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.05,4
256,n<=16,sr<=15%,kvB<=16k,kp=0,0.9824,4
256,n<=16,sr<=15%,kvB<=1k,kp<=16k,2.0396,1
256,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0934,4
256,n<=16,sr<=15%,kvB<=1k,kp<=32k,0.1134,2
256,n<=16,sr<=15%,kvB<=1k,kp<=512,-0.0759,4
256,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0137,3
256,n<=16,sr<=15%,kvB<=1k,kp=0,2.1364,2
256,n<=16,sr<=15%,kvB<=4k,kp<=16k,-0.0009,4
256,n<=16,sr<=15%,kvB<=4k,kp<=2k,-0.2913,4
256,n<=16,sr<=15%,kvB<=4k,kp<=32k,0.0009,4
256,n<=16,sr<=15%,kvB<=4k,kp<=512,0.5174,4
256,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0657,4
256,n<=16,sr<=15%,kvB<=4k,kp=0,0.9396,4
256,n<=16,sr<=15%,kvB<=64k,kp<=16k,0.1037,2
256,n<=16,sr<=15%,kvB<=64k,kp<=2k,0.9908,4
256,n<=16,sr<=15%,kvB<=64k,kp<=32k,0.0606,4
256,n<=16,sr<=15%,kvB<=64k,kp<=512,0.9915,4
256,n<=16,sr<=15%,kvB<=64k,kp<=8k,1.0144,4
256,n<=16,sr<=15%,kvB<=64k,kp=0,0.995,4
256,n<=16,sr<=40%,kvB<=16k,kp<=16k,-0.161,4
256,n<=16,sr<=40%,kvB<=16k,kp<=2k,1.6257,4
256,n<=16,sr<=40%,kvB<=16k,kp<=32k,-0.1576,4
256,n<=16,sr<=40%,kvB<=16k,kp<=512,0.9774,4
256,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.9845,4
256,n<=16,sr<=40%,kvB<=16k,kp=0,0.9904,4
256,n<=16,sr<=40%,kvB<=1k,kp<=16k,0.9054,4
256,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.2124,4
256,n<=16,sr<=40%,kvB<=1k,kp<=32k,0.4333,3
256,n<=16,sr<=40%,kvB<=1k,kp<=512,0.4087,4
256,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0262,3
256,n<=16,sr<=40%,kvB<=1k,kp=0,1.5257,4
256,n<=16,sr<=40%,kvB<=4k,kp<=16k,-0.0033,4
256,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.9131,4
256,n<=16,sr<=40%,kvB<=4k,kp<=32k,-0.0051,4
256,n<=16,sr<=40%,kvB<=4k,kp<=512,1.3888,4
256,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.1525,4
256,n<=16,sr<=40%,kvB<=4k,kp=0,0.9444,4
256,n<=16,sr<=40%,kvB<=64k,kp<=16k,0.9863,2
256,n<=16,sr<=40%,kvB<=64k,kp<=2k,0.9944,4
256,n<=16,sr<=40%,kvB<=64k,kp<=32k,0.9923,4
256,n<=16,sr<=40%,kvB<=64k,kp<=512,0.9904,4
256,n<=16,sr<=40%,kvB<=64k,kp<=8k,1.3984,4
256,n<=16,sr<=40%,kvB<=64k,kp=0,0.991,4
256,n<=16,sr<=70%,kvB<=16k,kp<=16k,0.9693,1
256,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.9809,1
256,n<=16,sr<=70%,kvB<=16k,kp<=32k,0.5582,2
256,n<=16,sr<=70%,kvB<=16k,kp<=512,0.9849,2
256,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.9808,1
256,n<=16,sr<=70%,kvB<=16k,kp=0,0.9827,2
256,n<=16,sr<=70%,kvB<=1k,kp<=16k,0.4955,2
256,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.5532,2
256,n<=16,sr<=70%,kvB<=1k,kp<=32k,6.2137,1
256,n<=16,sr<=70%,kvB<=1k,kp<=512,0.6691,1
256,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.0307,2
256,n<=16,sr<=70%,kvB<=1k,kp=0,0.836,1
256,n<=16,sr<=70%,kvB<=4k,kp<=16k,-0.8198,2
256,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.9772,1
256,n<=16,sr<=70%,kvB<=4k,kp<=32k,-0.0083,2
256,n<=16,sr<=70%,kvB<=4k,kp<=512,0.8926,2
256,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.5771,2
256,n<=16,sr<=70%,kvB<=4k,kp=0,0.934,2
256,n<=16,sr<=70%,kvB<=64k,kp<=16k,0.9892,1
256,n<=16,sr<=70%,kvB<=64k,kp<=2k,0.9964,2
256,n<=16,sr<=70%,kvB<=64k,kp<=32k,0.9869,2
256,n<=16,sr<=70%,kvB<=64k,kp<=512,0.993,2
256,n<=16,sr<=70%,kvB<=64k,kp<=8k,1.0399,2
